55103.02734375,1000,insertionsort,R,Scheme
24258.056640625,1000,insertionsort,R,Scheme
19126.953125,1000,insertionsort,R,Scheme
19422.8515625,1000,insertionsort,R,Scheme
27200.927734375,1000,insertionsort,R,Scheme
18481.93359375,1000,insertionsort,R,Scheme
18444.82421875,1000,insertionsort,R,Scheme
19343.017578125,1000,insertionsort,R,Scheme
24076.904296875,1000,insertionsort,R,Scheme
19991.943359375,1000,insertionsort,R,Scheme
82561.767578125,2000,insertionsort,R,Scheme
91908.935546875,2000,insertionsort,R,Scheme
86077.1484375,2000,insertionsort,R,Scheme
111067.87109375,2000,insertionsort,R,Scheme
83000.0,2000,insertionsort,R,Scheme
91201.904296875,2000,insertionsort,R,Scheme
75627.9296875,2000,insertionsort,R,Scheme
76169.189453125,2000,insertionsort,R,Scheme
91059.08203125,2000,insertionsort,R,Scheme
83961.9140625,2000,insertionsort,R,Scheme
168244.873046875,3000,insertionsort,R,Scheme
170066.89453125,3000,insertionsort,R,Scheme
166988.76953125,3000,insertionsort,R,Scheme
167538.0859375,3000,insertionsort,R,Scheme
172235.83984375,3000,insertionsort,R,Scheme
171857.177734375,3000,insertionsort,R,Scheme
167750.9765625,3000,insertionsort,R,Scheme
166133.056640625,3000,insertionsort,R,Scheme
170192.87109375,3000,insertionsort,R,Scheme
170313.96484375,3000,insertionsort,R,Scheme
304193.115234375,4000,insertionsort,R,Scheme
301469.970703125,4000,insertionsort,R,Scheme
312954.833984375,4000,insertionsort,R,Scheme
307731.201171875,4000,insertionsort,R,Scheme
307652.099609375,4000,insertionsort,R,Scheme
304395.99609375,4000,insertionsort,R,Scheme
308913.818359375,4000,insertionsort,R,Scheme
301033.203125,4000,insertionsort,R,Scheme
303330.078125,4000,insertionsort,R,Scheme
304409.912109375,4000,insertionsort,R,Scheme
482649.169921875,5000,insertionsort,R,Scheme
486778.076171875,5000,insertionsort,R,Scheme
488122.0703125,5000,insertionsort,R,Scheme
484801.025390625,5000,insertionsort,R,Scheme
479076.904296875,5000,insertionsort,R,Scheme
491000.0,5000,insertionsort,R,Scheme
