10, -1, 0
60, -1, 1
110, -1, 1
160, -1, 4
210, 61, 1
260, -1, 4
310, -1, 5
360, 100, 1
410, 284, 3
460, -1, 7
510, -1, 7
560, 546, 5
610, 104, 1
660, 482, 5
710, -1, 12
760, 440, 4
810, -1, 13
860, 412, 5
910, 893, 13
960, -1, 10
960, 31, 0
