time,input,algorithm,implementation,language,dummy
0.000006,17000,binary_search,iterative,Python,1931
0.000006,17000,binary_search,iterative,Python,4664
0.000006,17000,binary_search,iterative,Python,15963
0.000006,18000,binary_search,iterative,Python,13446
0.000005,18000,binary_search,iterative,Python,17658
0.000006,18000,binary_search,iterative,Python,-1
0.000005,18000,binary_search,iterative,Python,-1
0.000007,18000,binary_search,iterative,Python,9781
0.000008,18000,binary_search,iterative,Python,-1
0.000006,18000,binary_search,iterative,Python,-1
0.000007,18000,binary_search,iterative,Python,4245
0.000006,18000,binary_search,iterative,Python,-1
0.000007,18000,binary_search,iterative,Python,10567
0.000006,19000,binary_search,iterative,Python,7053
0.000007,19000,binary_search,iterative,Python,-1
0.000006,19000,binary_search,iterative,Python,-1
0.000005,19000,binary_search,iterative,Python,2831
0.000009,19000,binary_search,iterative,Python,-1
0.000008,19000,binary_search,iterative,Python,16564
0.000005,19000,binary_search,iterative,Python,-1
0.000007,19000,binary_search,iterative,Python,18733
0.000007,19000,binary_search,iterative,Python,6056
0.000006,19000,binary_search,iterative,Python,3162
0.000006,20000,binary_search,iterative,Python,-1
0.000005,20000,binary_search,iterative,Python,-1
0.000006,20000,binary_search,iterative,Python,7643
0.000010,20000,binary_search,iterative,Python,2525
0.000020,20000,binary_search,iterative,Python,-1
0.000007,20000,binary_search,iterative,Python,-1
0.000006,20000,binary_search,iterative,Python,-1
0.000007,20000,binary_search,iterative,Python,5789
0.000007,20000,binary_search,iterative,Python,17458
0.000006,20000,binary_search,iterative,Python,-1
0.000006,21000,binary_search,iterative,Python,-1
0.000006,21000,binary_search,iterative,Python,-1
0.000011,21000,binary_search,iterative,Python,3207
0.000006,21000,binary_search,iterative,Python,6328
0.000006,21000,binary_search,iterative,Python,-1
0.000007,21000,binary_search,iterative,Python,2243
0.000007,21000,binary_search,iterative,Python,5154
0.000007,21000,binary_search,iterative,Python,18177
0.000007,21000,binary_search,iterative,Python,17768
0.000006,21000,binary_search,iterative,Python,-1
0.000007,22000,binary_search,iterative,Python,4805
0.000010,22000,binary_search,iterative,Python,-1
0.000007,22000,binary_search,iterative,Python,779
0.000006,22000,binary_search,iterative,Python,9871
0.000007,22000,binary_search,iterative,Python,18271
0.000006,22000,binary_search,iterative,Python,-1
0.000006,22000,binary_search,iterative,Python,9496
0.000007,22000,binary_search,iterative,Python,7968
0.000006,22000,binary_search,iterative,Python,-1
0.000009,22000,binary_search,iterative,Python,-1
0.000007,23000,binary_search,iterative,Python,-1
0.000008,23000,binary_search,iterative,Python,7421
0.000006,23000,binary_search,iterative,Python,18913
0.000008,23000,binary_search,iterative,Python,12214
0.000008,23000,binary_search,iterative,Python,5185
0.000006,23000,binary_search,iterative,Python,1144
0.000011,23000,binary_search,iterative,Python,13033
0.000007,23000,binary_search,iterative,Python,6344
0.000007,23000,binary_search,iterative,Python,-1
0.000008,23000,binary_search,iterative,Python,1378
0.000007,24000,binary_search,iterative,Python,12380
0.000008,24000,binary_search,iterative,Python,22043
0.000008,24000,binary_search,iterative,Python,8750
0.000012,24000,binary_search,iterative,Python,-1
0.000007,24000,binary_search,iterative,Python,-1
0.000008,24000,binary_search,iterative,Python,-1
0.000007,24000,binary_search,iterative,Python,9783
0.000008,24000,binary_search,iterative,Python,989
0.000008,24000,binary_search,iterative,Python,-1
0.000008,24000,binary_search,iterative,Python,-1
0.000007,25000,binary_search,iterative,Python,-1
0.000013,25000,binary_search,iterative,Python,-1
0.000009,25000,binary_search,iterative,Python,8457
0.000009,25000,binary_search,iterative,Python,19935
0.000008,25000,binary_search,iterative,Python,-1
0.000010,25000,binary_search,iterative,Python,-1
0.000008,25000,binary_search,iterative,Python,903
0.000011,25000,binary_search,iterative,Python,-1
0.000010,25000,binary_search,iterative,Python,-1
0.000009,25000,binary_search,iterative,Python,-1
0.000008,26000,binary_search,iterative,Python,-1
0.000010,26000,binary_search,iterative,Python,-1
0.000009,26000,binary_search,iterative,Python,-1
0.000009,26000,binary_search,iterative,Python,21565
0.000013,26000,binary_search,iterative,Python,-1
0.000009,26000,binary_search,iterative,Python,4883
0.000010,26000,binary_search,iterative,Python,15820
0.000009,26000,binary_search,iterative,Python,19309
0.000009,26000,binary_search,iterative,Python,-1
0.000009,26000,binary_search,iterative,Python,14677
0.000008,27000,binary_search,iterative,Python,-1
0.000013,27000,binary_search,iterative,Python,-1
0.000010,27000,binary_search,iterative,Python,2732
0.000010,27000,binary_search,iterative,Python,-1
0.000011,27000,binary_search,iterative,Python,6531
0.000010,27000,binary_search,iterative,Python,14654
0.000011,27000,binary_search,iterative,Python,-1
0.000012,27000,binary_search,iterative,Python,476
0.000009,27000,binary_search,iterative,Python,8043
0.000011,27000,binary_search,iterative,Python,-1
0.000011,28000,binary_search,iterative,Python,-1
0.000010,28000,binary_search,iterative,Python,-1
0.000010,28000,binary_search,iterative,Python,-1
0.000012,28000,binary_search,iterative,Python,-1
0.000013,28000,binary_search,iterative,Python,24325
0.000011,28000,binary_search,iterative,Python,-1
0.000013,28000,binary_search,iterative,Python,20758
0.000011,28000,binary_search,iterative,Python,-1
0.000010,28000,binary_search,iterative,Python,-1
0.000013,28000,binary_search,iterative,Python,18476
0.000014,29000,binary_search,iterative,Python,13235
0.000013,29000,binary_search,iterative,Python,17272
0.000012,29000,binary_search,iterative,Python,7276
0.000012,29000,binary_search,iterative,Python,15411
0.000013,29000,binary_search,iterative,Python,4221
0.000013,29000,binary_search,iterative,Python,28214
0.000010,29000,binary_search,iterative,Python,-1
0.000012,29000,binary_search,iterative,Python,11977
0.000011,29000,binary_search,iterative,Python,27656
0.000013,29000,binary_search,iterative,Python,-1
0.000012,30000,binary_search,iterative,Python,28090
0.000015,30000,binary_search,iterative,Python,21328
0.000013,30000,binary_search,iterative,Python,-1
0.000014,30000,binary_search,iterative,Python,10968
0.000012,30000,binary_search,iterative,Python,-1
0.000014,30000,binary_search,iterative,Python,218
0.000013,30000,binary_search,iterative,Python,-1
0.000013,30000,binary_search,iterative,Python,-1
0.000012,30000,binary_search,iterative,Python,23900
0.000013,30000,binary_search,iterative,Python,-1
0.000012,31000,binary_search,iterative,Python,-1
0.000014,31000,binary_search,iterative,Python,13492
0.000015,31000,binary_search,iterative,Python,-1
0.000014,31000,binary_search,iterative,Python,15124
0.000013,31000,binary_search,iterative,Python,23472
0.000014,31000,binary_search,iterative,Python,21362
0.000013,31000,binary_search,iterative,Python,5011
0.000015,31000,binary_search,iterative,Python,-1
0.000012,31000,binary_search,iterative,Python,-1
0.000014,31000,binary_search,iterative,Python,20261
0.000013,32000,binary_search,iterative,Python,-1
0.000014,32000,binary_search,iterative,Python,-1
0.000014,32000,binary_search,iterative,Python,268
0.000012,32000,binary_search,iterative,Python,2235
0.000013,32000,binary_search,iterative,Python,-1
0.000025,32000,binary_search,iterative,Python,-1
0.000013,32000,binary_search,iterative,Python,10425
0.000015,32000,binary_search,iterative,Python,-1
0.000014,32000,binary_search,iterative,Python,-1
0.000013,32000,binary_search,iterative,Python,-1
0.000013,33000,binary_search,iterative,Python,-1
