time,input,algorithm,implementation,language,dummy
0.086580,13000,merge_sort,recursive,Python,0
0.086993,13000,merge_sort,recursive,Python,0
0.087192,13000,merge_sort,recursive,Python,0
0.086638,13000,merge_sort,recursive,Python,0
0.087062,13000,merge_sort,recursive,Python,0
0.087178,13000,merge_sort,recursive,Python,0
0.087120,13000,merge_sort,recursive,Python,0
0.086382,13000,merge_sort,recursive,Python,0
0.086508,13000,merge_sort,recursive,Python,0
0.087387,13000,merge_sort,recursive,Python,0
0.094664,14000,merge_sort,recursive,Python,0
0.094364,14000,merge_sort,recursive,Python,0
0.094192,14000,merge_sort,recursive,Python,0
0.093947,14000,merge_sort,recursive,Python,0
0.094288,14000,merge_sort,recursive,Python,0
0.094849,14000,merge_sort,recursive,Python,0
0.094642,14000,merge_sort,recursive,Python,0
0.094460,14000,merge_sort,recursive,Python,0
0.093932,14000,merge_sort,recursive,Python,0
0.094366,14000,merge_sort,recursive,Python,0
0.102457,15000,merge_sort,recursive,Python,0
0.101805,15000,merge_sort,recursive,Python,0
0.102344,15000,merge_sort,recursive,Python,0
0.100603,15000,merge_sort,recursive,Python,0
0.102078,15000,merge_sort,recursive,Python,0
0.102271,15000,merge_sort,recursive,Python,0
0.102613,15000,merge_sort,recursive,Python,0
0.101229,15000,merge_sort,recursive,Python,0
0.102453,15000,merge_sort,recursive,Python,0
0.102357,15000,merge_sort,recursive,Python,0
0.110000,16000,merge_sort,recursive,Python,0
0.109421,16000,merge_sort,recursive,Python,0
0.108626,16000,merge_sort,recursive,Python,0
0.109436,16000,merge_sort,recursive,Python,0
0.108762,16000,merge_sort,recursive,Python,0
0.108701,16000,merge_sort,recursive,Python,0
0.108942,16000,merge_sort,recursive,Python,0
0.109273,16000,merge_sort,recursive,Python,0
0.108994,16000,merge_sort,recursive,Python,0
0.109258,16000,merge_sort,recursive,Python,0
0.116445,17000,merge_sort,recursive,Python,0
0.116667,17000,merge_sort,recursive,Python,0
0.116711,17000,merge_sort,recursive,Python,0
0.116826,17000,merge_sort,recursive,Python,0
0.116957,17000,merge_sort,recursive,Python,0
0.116305,17000,merge_sort,recursive,Python,0
0.116461,17000,merge_sort,recursive,Python,0
0.117445,17000,merge_sort,recursive,Python,0
0.117217,17000,merge_sort,recursive,Python,0
0.117110,17000,merge_sort,recursive,Python,0
0.124148,18000,merge_sort,recursive,Python,0
0.124888,18000,merge_sort,recursive,Python,0
0.124246,18000,merge_sort,recursive,Python,0
0.125060,18000,merge_sort,recursive,Python,0
0.124354,18000,merge_sort,recursive,Python,0
0.124650,18000,merge_sort,recursive,Python,0
0.124413,18000,merge_sort,recursive,Python,0
0.123800,18000,merge_sort,recursive,Python,0
0.124220,18000,merge_sort,recursive,Python,0
0.124144,18000,merge_sort,recursive,Python,0
0.131924,19000,merge_sort,recursive,Python,0
0.133197,19000,merge_sort,recursive,Python,0
0.132880,19000,merge_sort,recursive,Python,0
0.133532,19000,merge_sort,recursive,Python,0
0.132182,19000,merge_sort,recursive,Python,0
0.132772,19000,merge_sort,recursive,Python,0
0.132252,19000,merge_sort,recursive,Python,0
0.132584,19000,merge_sort,recursive,Python,0
0.132819,19000,merge_sort,recursive,Python,0
0.131923,19000,merge_sort,recursive,Python,0
0.139273,20000,merge_sort,recursive,Python,0
0.139867,20000,merge_sort,recursive,Python,0
0.139113,20000,merge_sort,recursive,Python,0
0.140574,20000,merge_sort,recursive,Python,0
0.138935,20000,merge_sort,recursive,Python,0
0.139870,20000,merge_sort,recursive,Python,0
0.140684,20000,merge_sort,recursive,Python,0
0.140583,20000,merge_sort,recursive,Python,0
0.137565,20000,merge_sort,recursive,Python,0
0.138710,20000,merge_sort,recursive,Python,0
0.147515,21000,merge_sort,recursive,Python,0
0.146468,21000,merge_sort,recursive,Python,0
0.147241,21000,merge_sort,recursive,Python,0
0.147668,21000,merge_sort,recursive,Python,0
0.146872,21000,merge_sort,recursive,Python,0
0.147608,21000,merge_sort,recursive,Python,0
0.147747,21000,merge_sort,recursive,Python,0
0.147325,21000,merge_sort,recursive,Python,0
0.147614,21000,merge_sort,recursive,Python,0
0.147476,21000,merge_sort,recursive,Python,0
0.155449,22000,merge_sort,recursive,Python,0
0.155252,22000,merge_sort,recursive,Python,0
0.154592,22000,merge_sort,recursive,Python,0
0.155845,22000,merge_sort,recursive,Python,0
0.154852,22000,merge_sort,recursive,Python,0
0.156592,22000,merge_sort,recursive,Python,0
0.155130,22000,merge_sort,recursive,Python,0
0.155621,22000,merge_sort,recursive,Python,0
0.154698,22000,merge_sort,recursive,Python,0
0.154376,22000,merge_sort,recursive,Python,0
0.162667,23000,merge_sort,recursive,Python,0
0.162999,23000,merge_sort,recursive,Python,0
0.163737,23000,merge_sort,recursive,Python,0
0.163147,23000,merge_sort,recursive,Python,0
0.162342,23000,merge_sort,recursive,Python,0
0.163465,23000,merge_sort,recursive,Python,0
0.162331,23000,merge_sort,recursive,Python,0
0.163270,23000,merge_sort,recursive,Python,0
0.162513,23000,merge_sort,recursive,Python,0
0.163172,23000,merge_sort,recursive,Python,0
0.169985,24000,merge_sort,recursive,Python,0
0.169971,24000,merge_sort,recursive,Python,0
