time,input,algorithm,implementation,language,dummy
0.086866,13000,merge_sort,iterative,Python,0
0.087189,13000,merge_sort,iterative,Python,0
0.085937,13000,merge_sort,iterative,Python,0
0.085199,13000,merge_sort,iterative,Python,0
0.086074,13000,merge_sort,iterative,Python,0
0.085841,13000,merge_sort,iterative,Python,0
0.086803,13000,merge_sort,iterative,Python,0
0.085852,13000,merge_sort,iterative,Python,0
0.085511,13000,merge_sort,iterative,Python,0
0.085633,13000,merge_sort,iterative,Python,0
0.091913,14000,merge_sort,iterative,Python,0
0.093992,14000,merge_sort,iterative,Python,0
0.092248,14000,merge_sort,iterative,Python,0
0.093233,14000,merge_sort,iterative,Python,0
0.091301,14000,merge_sort,iterative,Python,0
0.093866,14000,merge_sort,iterative,Python,0
0.092958,14000,merge_sort,iterative,Python,0
0.091960,14000,merge_sort,iterative,Python,0
0.093859,14000,merge_sort,iterative,Python,0
0.093802,14000,merge_sort,iterative,Python,0
0.098458,15000,merge_sort,iterative,Python,0
0.098526,15000,merge_sort,iterative,Python,0
0.101538,15000,merge_sort,iterative,Python,0
0.100970,15000,merge_sort,iterative,Python,0
0.098775,15000,merge_sort,iterative,Python,0
0.100623,15000,merge_sort,iterative,Python,0
0.100337,15000,merge_sort,iterative,Python,0
0.098896,15000,merge_sort,iterative,Python,0
0.100385,15000,merge_sort,iterative,Python,0
0.100111,15000,merge_sort,iterative,Python,0
0.107565,16000,merge_sort,iterative,Python,0
0.105350,16000,merge_sort,iterative,Python,0
0.105362,16000,merge_sort,iterative,Python,0
0.105526,16000,merge_sort,iterative,Python,0
0.104759,16000,merge_sort,iterative,Python,0
0.106229,16000,merge_sort,iterative,Python,0
0.105668,16000,merge_sort,iterative,Python,0
0.105722,16000,merge_sort,iterative,Python,0
0.106058,16000,merge_sort,iterative,Python,0
0.106154,16000,merge_sort,iterative,Python,0
0.119250,17000,merge_sort,iterative,Python,0
0.120629,17000,merge_sort,iterative,Python,0
0.118869,17000,merge_sort,iterative,Python,0
0.120363,17000,merge_sort,iterative,Python,0
0.119111,17000,merge_sort,iterative,Python,0
0.120900,17000,merge_sort,iterative,Python,0
0.119847,17000,merge_sort,iterative,Python,0
0.120863,17000,merge_sort,iterative,Python,0
0.120234,17000,merge_sort,iterative,Python,0
0.119337,17000,merge_sort,iterative,Python,0
0.125935,18000,merge_sort,iterative,Python,0
0.126177,18000,merge_sort,iterative,Python,0
0.124493,18000,merge_sort,iterative,Python,0
0.125165,18000,merge_sort,iterative,Python,0
0.125915,18000,merge_sort,iterative,Python,0
0.125920,18000,merge_sort,iterative,Python,0
0.126082,18000,merge_sort,iterative,Python,0
0.126140,18000,merge_sort,iterative,Python,0
0.127361,18000,merge_sort,iterative,Python,0
0.127157,18000,merge_sort,iterative,Python,0
0.132721,19000,merge_sort,iterative,Python,0
0.133501,19000,merge_sort,iterative,Python,0
0.132323,19000,merge_sort,iterative,Python,0
0.132932,19000,merge_sort,iterative,Python,0
0.134323,19000,merge_sort,iterative,Python,0
0.134812,19000,merge_sort,iterative,Python,0
0.135134,19000,merge_sort,iterative,Python,0
0.133367,19000,merge_sort,iterative,Python,0
0.133415,19000,merge_sort,iterative,Python,0
0.133915,19000,merge_sort,iterative,Python,0
0.142300,20000,merge_sort,iterative,Python,0
0.142102,20000,merge_sort,iterative,Python,0
0.141752,20000,merge_sort,iterative,Python,0
0.141078,20000,merge_sort,iterative,Python,0
0.140757,20000,merge_sort,iterative,Python,0
0.141119,20000,merge_sort,iterative,Python,0
0.141190,20000,merge_sort,iterative,Python,0
0.141965,20000,merge_sort,iterative,Python,0
0.142284,20000,merge_sort,iterative,Python,0
0.140668,20000,merge_sort,iterative,Python,0
0.149649,21000,merge_sort,iterative,Python,0
0.149849,21000,merge_sort,iterative,Python,0
0.146725,21000,merge_sort,iterative,Python,0
0.147992,21000,merge_sort,iterative,Python,0
0.148994,21000,merge_sort,iterative,Python,0
0.148799,21000,merge_sort,iterative,Python,0
0.147584,21000,merge_sort,iterative,Python,0
0.147420,21000,merge_sort,iterative,Python,0
0.146531,21000,merge_sort,iterative,Python,0
0.147679,21000,merge_sort,iterative,Python,0
0.155988,22000,merge_sort,iterative,Python,0
0.156122,22000,merge_sort,iterative,Python,0
0.155423,22000,merge_sort,iterative,Python,0
0.155638,22000,merge_sort,iterative,Python,0
0.154694,22000,merge_sort,iterative,Python,0
0.154417,22000,merge_sort,iterative,Python,0
0.152488,22000,merge_sort,iterative,Python,0
0.156531,22000,merge_sort,iterative,Python,0
0.155480,22000,merge_sort,iterative,Python,0
0.153277,22000,merge_sort,iterative,Python,0
0.161795,23000,merge_sort,iterative,Python,0
0.161339,23000,merge_sort,iterative,Python,0
0.162819,23000,merge_sort,iterative,Python,0
0.162610,23000,merge_sort,iterative,Python,0
0.160460,23000,merge_sort,iterative,Python,0
0.160841,23000,merge_sort,iterative,Python,0
0.162799,23000,merge_sort,iterative,Python,0
0.161961,23000,merge_sort,iterative,Python,0
0.162692,23000,merge_sort,iterative,Python,0
0.161882,23000,merge_sort,iterative,Python,0
0.169586,24000,merge_sort,iterative,Python,0
0.169225,24000,merge_sort,iterative,Python,0
0.169736,24000,merge_sort,iterative,Python,0
0.169546,24000,merge_sort,iterative,Python,0
0.170561,24000,merge_sort,iterative,Python,0
0.169158,24000,merge_sort,iterative,Python,0
0.169719,24000,merge_sort,iterative,Python,0
0.171050,24000,merge_sort,iterative,Python,0
0.167881,24000,merge_sort,iterative,Python,0
0.170441,24000,merge_sort,iterative,Python,0
0.177680,25000,merge_sort,iterative,Python,0
0.175725,25000,merge_sort,iterative,Python,0
0.178563,25000,merge_sort,iterative,Python,0
0.176684,25000,merge_sort,iterative,Python,0
0.176730,25000,merge_sort,iterative,Python,0
0.176783,25000,merge_sort,iterative,Python,0
0.176328,25000,merge_sort,iterative,Python,0
0.176328,25000,merge_sort,iterative,Python,0
0.176680,25000,merge_sort,iterative,Python,0
0.176903,25000,merge_sort,iterative,Python,0
0.182671,26000,merge_sort,iterative,Python,0
0.183719,26000,merge_sort,iterative,Python,0
0.182051,26000,merge_sort,iterative,Python,0
0.182573,26000,merge_sort,iterative,Python,0
0.184307,26000,merge_sort,iterative,Python,0
0.183997,26000,merge_sort,iterative,Python,0
0.181569,26000,merge_sort,iterative,Python,0
0.183874,26000,merge_sort,iterative,Python,0
0.183679,26000,merge_sort,iterative,Python,0
0.183365,26000,merge_sort,iterative,Python,0
0.192014,27000,merge_sort,iterative,Python,0
0.192047,27000,merge_sort,iterative,Python,0
0.191182,27000,merge_sort,iterative,Python,0
0.189558,27000,merge_sort,iterative,Python,0
0.191829,27000,merge_sort,iterative,Python,0
0.190406,27000,merge_sort,iterative,Python,0
0.191113,27000,merge_sort,iterative,Python,0
0.188623,27000,merge_sort,iterative,Python,0
0.193281,27000,merge_sort,iterative,Python,0
0.192076,27000,merge_sort,iterative,Python,0
0.198607,28000,merge_sort,iterative,Python,0
0.199213,28000,merge_sort,iterative,Python,0
0.199128,28000,merge_sort,iterative,Python,0
0.196481,28000,merge_sort,iterative,Python,0
0.195963,28000,merge_sort,iterative,Python,0
0.199372,28000,merge_sort,iterative,Python,0
0.199487,28000,merge_sort,iterative,Python,0
0.196201,28000,merge_sort,iterative,Python,0
0.198570,28000,merge_sort,iterative,Python,0
0.198307,28000,merge_sort,iterative,Python,0
0.203350,29000,merge_sort,iterative,Python,0
0.205245,29000,merge_sort,iterative,Python,0
0.203660,29000,merge_sort,iterative,Python,0
0.206556,29000,merge_sort,iterative,Python,0
0.205884,29000,merge_sort,iterative,Python,0
0.202851,29000,merge_sort,iterative,Python,0
0.202743,29000,merge_sort,iterative,Python,0
0.203916,29000,merge_sort,iterative,Python,0
0.201947,29000,merge_sort,iterative,Python,0
0.203439,29000,merge_sort,iterative,Python,0
0.210680,30000,merge_sort,iterative,Python,0
0.213542,30000,merge_sort,iterative,Python,0
0.214216,30000,merge_sort,iterative,Python,0
0.212918,30000,merge_sort,iterative,Python,0
0.214422,30000,merge_sort,iterative,Python,0
0.210905,30000,merge_sort,iterative,Python,0
0.211097,30000,merge_sort,iterative,Python,0
0.212517,30000,merge_sort,iterative,Python,0
0.212237,30000,merge_sort,iterative,Python,0
0.213320,30000,merge_sort,iterative,Python,0
0.221529,31000,merge_sort,iterative,Python,0
0.217137,31000,merge_sort,iterative,Python,0
0.216425,31000,merge_sort,iterative,Python,0
0.221638,31000,merge_sort,iterative,Python,0
0.220425,31000,merge_sort,iterative,Python,0
0.222047,31000,merge_sort,iterative,Python,0
0.219992,31000,merge_sort,iterative,Python,0
0.219423,31000,merge_sort,iterative,Python,0
0.217767,31000,merge_sort,iterative,Python,0
0.217745,31000,merge_sort,iterative,Python,0
0.226271,32000,merge_sort,iterative,Python,0
0.229863,32000,merge_sort,iterative,Python,0
0.227248,32000,merge_sort,iterative,Python,0
0.226977,32000,merge_sort,iterative,Python,0
0.227476,32000,merge_sort,iterative,Python,0
0.228583,32000,merge_sort,iterative,Python,0
0.227672,32000,merge_sort,iterative,Python,0
0.227725,32000,merge_sort,iterative,Python,0
0.227977,32000,merge_sort,iterative,Python,0
0.225954,32000,merge_sort,iterative,Python,0
0.247686,33000,merge_sort,iterative,Python,0
0.247383,33000,merge_sort,iterative,Python,0
0.248202,33000,merge_sort,iterative,Python,0
0.245643,33000,merge_sort,iterative,Python,0
0.245433,33000,merge_sort,iterative,Python,0
0.248852,33000,merge_sort,iterative,Python,0
0.246051,33000,merge_sort,iterative,Python,0
0.245955,33000,merge_sort,iterative,Python,0
0.248732,33000,merge_sort,iterative,Python,0
0.249978,33000,merge_sort,iterative,Python,0
0.255801,34000,merge_sort,iterative,Python,0
0.253288,34000,merge_sort,iterative,Python,0
0.256392,34000,merge_sort,iterative,Python,0
0.254520,34000,merge_sort,iterative,Python,0
0.255998,34000,merge_sort,iterative,Python,0
0.256758,34000,merge_sort,iterative,Python,0
0.255762,34000,merge_sort,iterative,Python,0
0.256121,34000,merge_sort,iterative,Python,0
0.255094,34000,merge_sort,iterative,Python,0
0.254373,34000,merge_sort,iterative,Python,0
0.263631,35000,merge_sort,iterative,Python,0
0.256766,35000,merge_sort,iterative,Python,0
0.262978,35000,merge_sort,iterative,Python,0
0.260335,35000,merge_sort,iterative,Python,0
0.264102,35000,merge_sort,iterative,Python,0
0.259428,35000,merge_sort,iterative,Python,0
0.260890,35000,merge_sort,iterative,Python,0
0.262480,35000,merge_sort,iterative,Python,0
0.261662,35000,merge_sort,iterative,Python,0
0.262056,35000,merge_sort,iterative,Python,0
0.269164,36000,merge_sort,iterative,Python,0
0.266220,36000,merge_sort,iterative,Python,0
0.270099,36000,merge_sort,iterative,Python,0
0.269345,36000,merge_sort,iterative,Python,0
0.271634,36000,merge_sort,iterative,Python,0
0.266138,36000,merge_sort,iterative,Python,0
0.270553,36000,merge_sort,iterative,Python,0
0.269416,36000,merge_sort,iterative,Python,0
0.272470,36000,merge_sort,iterative,Python,0
0.265805,36000,merge_sort,iterative,Python,0
0.276461,37000,merge_sort,iterative,Python,0
0.278045,37000,merge_sort,iterative,Python,0
0.277559,37000,merge_sort,iterative,Python,0
0.271891,37000,merge_sort,iterative,Python,0
0.276761,37000,merge_sort,iterative,Python,0
0.272314,37000,merge_sort,iterative,Python,0
0.275287,37000,merge_sort,iterative,Python,0
0.276810,37000,merge_sort,iterative,Python,0
0.275010,37000,merge_sort,iterative,Python,0
0.274253,37000,merge_sort,iterative,Python,0
0.277911,38000,merge_sort,iterative,Python,0
0.282360,38000,merge_sort,iterative,Python,0
0.280884,38000,merge_sort,iterative,Python,0
0.283995,38000,merge_sort,iterative,Python,0
0.281850,38000,merge_sort,iterative,Python,0
0.284004,38000,merge_sort,iterative,Python,0
0.281662,38000,merge_sort,iterative,Python,0
0.283998,38000,merge_sort,iterative,Python,0
0.279742,38000,merge_sort,iterative,Python,0
0.279411,38000,merge_sort,iterative,Python,0
0.287503,39000,merge_sort,iterative,Python,0
0.288735,39000,merge_sort,iterative,Python,0
0.288509,39000,merge_sort,iterative,Python,0
0.286105,39000,merge_sort,iterative,Python,0
0.288201,39000,merge_sort,iterative,Python,0
0.290639,39000,merge_sort,iterative,Python,0
0.291859,39000,merge_sort,iterative,Python,0
0.290554,39000,merge_sort,iterative,Python,0
0.289676,39000,merge_sort,iterative,Python,0
0.289833,39000,merge_sort,iterative,Python,0
0.300213,40000,merge_sort,iterative,Python,0
0.301122,40000,merge_sort,iterative,Python,0
0.298239,40000,merge_sort,iterative,Python,0
0.297544,40000,merge_sort,iterative,Python,0
0.298989,40000,merge_sort,iterative,Python,0
0.298211,40000,merge_sort,iterative,Python,0
0.297811,40000,merge_sort,iterative,Python,0
0.300884,40000,merge_sort,iterative,Python,0
0.295524,40000,merge_sort,iterative,Python,0
0.294946,40000,merge_sort,iterative,Python,0
0.306874,41000,merge_sort,iterative,Python,0
0.307155,41000,merge_sort,iterative,Python,0
0.304409,41000,merge_sort,iterative,Python,0
0.304072,41000,merge_sort,iterative,Python,0
0.307103,41000,merge_sort,iterative,Python,0
0.307477,41000,merge_sort,iterative,Python,0
0.308456,41000,merge_sort,iterative,Python,0
0.301745,41000,merge_sort,iterative,Python,0
0.306398,41000,merge_sort,iterative,Python,0
0.309178,41000,merge_sort,iterative,Python,0
0.311843,42000,merge_sort,iterative,Python,0
0.309392,42000,merge_sort,iterative,Python,0
0.314550,42000,merge_sort,iterative,Python,0
0.316937,42000,merge_sort,iterative,Python,0
0.313388,42000,merge_sort,iterative,Python,0
0.316753,42000,merge_sort,iterative,Python,0
0.314458,42000,merge_sort,iterative,Python,0
0.314531,42000,merge_sort,iterative,Python,0
0.315927,42000,merge_sort,iterative,Python,0
0.312808,42000,merge_sort,iterative,Python,0
0.316860,43000,merge_sort,iterative,Python,0
0.322995,43000,merge_sort,iterative,Python,0
0.321547,43000,merge_sort,iterative,Python,0
0.316929,43000,merge_sort,iterative,Python,0
0.316002,43000,merge_sort,iterative,Python,0
0.315740,43000,merge_sort,iterative,Python,0
0.318003,43000,merge_sort,iterative,Python,0
0.320186,43000,merge_sort,iterative,Python,0
0.319426,43000,merge_sort,iterative,Python,0
0.319764,43000,merge_sort,iterative,Python,0
0.325993,44000,merge_sort,iterative,Python,0
0.325142,44000,merge_sort,iterative,Python,0
0.325421,44000,merge_sort,iterative,Python,0
0.330547,44000,merge_sort,iterative,Python,0
0.322695,44000,merge_sort,iterative,Python,0
0.325568,44000,merge_sort,iterative,Python,0
0.325870,44000,merge_sort,iterative,Python,0
0.330855,44000,merge_sort,iterative,Python,0
0.324144,44000,merge_sort,iterative,Python,0
0.326292,44000,merge_sort,iterative,Python,0
0.336321,45000,merge_sort,iterative,Python,0
0.332784,45000,merge_sort,iterative,Python,0
0.330262,45000,merge_sort,iterative,Python,0
0.336861,45000,merge_sort,iterative,Python,0
0.338634,45000,merge_sort,iterative,Python,0
0.338718,45000,merge_sort,iterative,Python,0
0.332675,45000,merge_sort,iterative,Python,0
0.337635,45000,merge_sort,iterative,Python,0
0.331881,45000,merge_sort,iterative,Python,0
0.336717,45000,merge_sort,iterative,Python,0
0.340096,46000,merge_sort,iterative,Python,0
0.340003,46000,merge_sort,iterative,Python,0
0.341959,46000,merge_sort,iterative,Python,0
0.344434,46000,merge_sort,iterative,Python,0
0.341364,46000,merge_sort,iterative,Python,0
0.340771,46000,merge_sort,iterative,Python,0
0.340488,46000,merge_sort,iterative,Python,0
0.339917,46000,merge_sort,iterative,Python,0
0.343385,46000,merge_sort,iterative,Python,0
0.343209,46000,merge_sort,iterative,Python,0
0.349682,47000,merge_sort,iterative,Python,0
0.351617,47000,merge_sort,iterative,Python,0
0.351605,47000,merge_sort,iterative,Python,0
0.350184,47000,merge_sort,iterative,Python,0
0.348350,47000,merge_sort,iterative,Python,0
0.350979,47000,merge_sort,iterative,Python,0
0.349833,47000,merge_sort,iterative,Python,0
0.347775,47000,merge_sort,iterative,Python,0
0.346760,47000,merge_sort,iterative,Python,0
0.353919,47000,merge_sort,iterative,Python,0
0.357258,48000,merge_sort,iterative,Python,0
0.360609,48000,merge_sort,iterative,Python,0
0.357933,48000,merge_sort,iterative,Python,0
0.355002,48000,merge_sort,iterative,Python,0
0.355300,48000,merge_sort,iterative,Python,0
0.358150,48000,merge_sort,iterative,Python,0
0.355020,48000,merge_sort,iterative,Python,0
0.361618,48000,merge_sort,iterative,Python,0
0.354486,48000,merge_sort,iterative,Python,0
0.355593,48000,merge_sort,iterative,Python,0
0.359683,49000,merge_sort,iterative,Python,0
0.365604,49000,merge_sort,iterative,Python,0
0.364479,49000,merge_sort,iterative,Python,0
0.368636,49000,merge_sort,iterative,Python,0
0.357964,49000,merge_sort,iterative,Python,0
0.364811,49000,merge_sort,iterative,Python,0
0.362551,49000,merge_sort,iterative,Python,0
0.362468,49000,merge_sort,iterative,Python,0
0.365105,49000,merge_sort,iterative,Python,0
0.362662,49000,merge_sort,iterative,Python,0
