time,input,algorithm,implementation,language,dummy
0.000007,15000,binary_search,recursive,Python,4310
0.000007,16000,binary_search,recursive,Python,-1
0.000008,16000,binary_search,recursive,Python,-1
0.000008,16000,binary_search,recursive,Python,-1
0.000007,16000,binary_search,recursive,Python,-1
0.000011,16000,binary_search,recursive,Python,6982
0.000007,16000,binary_search,recursive,Python,-1
0.000007,16000,binary_search,recursive,Python,-1
0.000007,16000,binary_search,recursive,Python,-1
0.000008,16000,binary_search,recursive,Python,4432
0.000007,16000,binary_search,recursive,Python,-1
0.000008,17000,binary_search,recursive,Python,-1
0.000008,17000,binary_search,recursive,Python,-1
0.000007,17000,binary_search,recursive,Python,-1
0.000008,17000,binary_search,recursive,Python,-1
0.000013,17000,binary_search,recursive,Python,-1
0.000008,17000,binary_search,recursive,Python,13559
0.000009,17000,binary_search,recursive,Python,12553
0.000008,17000,binary_search,recursive,Python,1931
0.000008,17000,binary_search,recursive,Python,4664
0.000008,17000,binary_search,recursive,Python,15963
0.000007,18000,binary_search,recursive,Python,13446
0.000008,18000,binary_search,recursive,Python,17658
0.000009,18000,binary_search,recursive,Python,-1
0.000007,18000,binary_search,recursive,Python,-1
0.000008,18000,binary_search,recursive,Python,9781
0.000012,18000,binary_search,recursive,Python,-1
0.000009,18000,binary_search,recursive,Python,-1
0.000010,18000,binary_search,recursive,Python,4245
0.000008,18000,binary_search,recursive,Python,-1
0.000009,18000,binary_search,recursive,Python,10567
0.000008,19000,binary_search,recursive,Python,7053
0.000008,19000,binary_search,recursive,Python,-1
0.000008,19000,binary_search,recursive,Python,-1
0.000006,19000,binary_search,recursive,Python,2831
0.000013,19000,binary_search,recursive,Python,-1
0.000009,19000,binary_search,recursive,Python,16564
0.000008,19000,binary_search,recursive,Python,-1
0.000009,19000,binary_search,recursive,Python,18733
0.000009,19000,binary_search,recursive,Python,6056
0.000008,19000,binary_search,recursive,Python,3162
0.000009,20000,binary_search,recursive,Python,-1
0.000008,20000,binary_search,recursive,Python,-1
0.000008,20000,binary_search,recursive,Python,7643
0.000012,20000,binary_search,recursive,Python,2525
0.000009,20000,binary_search,recursive,Python,-1
0.000008,20000,binary_search,recursive,Python,-1
0.000007,20000,binary_search,recursive,Python,-1
0.000008,20000,binary_search,recursive,Python,5789
0.000009,20000,binary_search,recursive,Python,17458
0.000008,20000,binary_search,recursive,Python,-1
0.000009,21000,binary_search,recursive,Python,-1
0.000007,21000,binary_search,recursive,Python,-1
0.000014,21000,binary_search,recursive,Python,3207
0.000008,21000,binary_search,recursive,Python,6328
0.000009,21000,binary_search,recursive,Python,-1
0.000009,21000,binary_search,recursive,Python,2243
0.000009,21000,binary_search,recursive,Python,5154
0.000008,21000,binary_search,recursive,Python,18177
0.000009,21000,binary_search,recursive,Python,17768
0.000008,21000,binary_search,recursive,Python,-1
0.000009,22000,binary_search,recursive,Python,4805
0.000015,22000,binary_search,recursive,Python,-1
0.000010,22000,binary_search,recursive,Python,779
0.000009,22000,binary_search,recursive,Python,9871
0.000009,22000,binary_search,recursive,Python,18271
0.000008,22000,binary_search,recursive,Python,-1
0.000008,22000,binary_search,recursive,Python,9496
0.000009,22000,binary_search,recursive,Python,7968
0.000009,22000,binary_search,recursive,Python,-1
0.000014,22000,binary_search,recursive,Python,-1
0.000009,23000,binary_search,recursive,Python,-1
0.000011,23000,binary_search,recursive,Python,7421
0.000007,23000,binary_search,recursive,Python,18913
0.000011,23000,binary_search,recursive,Python,12214
0.000010,23000,binary_search,recursive,Python,5185
0.000010,23000,binary_search,recursive,Python,1144
0.000015,23000,binary_search,recursive,Python,13033
0.000009,23000,binary_search,recursive,Python,6344
0.000008,23000,binary_search,recursive,Python,-1
